u,v,key,access,bicycle,busway,cycleway,foot,highway,lanes,lit,maxspeed,motor_vehicle,name,oneway,ref,service,sidewalk,smoothness,surface,tunnel,width,osmid,timestamp,version,tags,osm_type,geometry,length
97788477,97788471,0,,,,,,secondary,2,,,,Ιουλιανού,yes,,,,,asphalt,,,10971763,1675332270,25,"{""visible"":false,""int_name"":""Ioulianou"",""reg_ref"":""\u0395\u03A01"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956""}",way,"LINESTRING (23.73112869262695 37.99131011962891, 23.73098945617676 37.9913330078125, 23.73024749755859 37.99145126342773, 23.72996520996094 37.99149703979492, 23.72990989685059 37.99150466918945, 23.72983741760254 37.99151611328125)",115.456
97788477,97788216,0,,,,,,primary,2,yes,,,Πατησίων,yes,ΕΟ1,,,,asphalt,,,259806440,1712341213,23,"{""visible"":false,""int_name"":""Patision"",""name:el"":""\u03A0\u03B1\u03C4\u03B7\u03C3\u03AF\u03C9\u03BD"",""name:en"":""Patision"",""official_name"":""28\u03B7\u03C2 \u039F\u03BA\u03C4\u03C9\u03B2\u03C1\u03AF\u03BF\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73112869262695 37.99131011962891, 23.73108863830566 37.99115371704102, 23.73104286193848 37.990966796875, 23.73096084594727 37.99063110351563, 23.73084259033203 37.99015808105469, 23.73079299926758 37.98995971679688)",153.013
97788471,358465939,0,,,,,,secondary,2,,,,Ιουλιανού,yes,,,,,asphalt,,,10971763,1675332270,25,"{""visible"":false,""int_name"":""Ioulianou"",""reg_ref"":""\u0395\u03A01"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956""}",way,"LINESTRING (23.72983741760254 37.99151611328125, 23.72978591918945 37.99152374267578, 23.72974014282227 37.99153137207031, 23.72905731201172 37.99163818359375)",69.69800000000001
97788471,358465410,0,,,,,,secondary,2,yes,,,3ης Σεπτεμβρίου,yes,,,,,asphalt,,,222941079,1719836636,26,"{""visible"":false,""int_name"":""September 3""}",way,"LINESTRING (23.72983741760254 37.99151611328125, 23.72991943359375 37.99184799194336, 23.73001480102539 37.99222183227539, 23.73001670837402 37.99223709106445, 23.73002624511719 37.99227523803711)",86.02600000000001
358465939,95663543,0,,,,,,"['secondary', 'tertiary']",2,,,,"['Ιουλιανού', 'Αριστοτέλους']",yes,,,,,asphalt,,,"[10971763, 222941078]","[1718173113, 1675332270]","[25, 12]","['{""visible"":false,""int_name"":""Aristotelous"",""name:etymology:wikidata"":""Q868"",""source"":""Yahoo""}', '{""visible"":false,""int_name"":""Ioulianou"",""reg_ref"":""\\u0395\\u03A01"",""source:reg_ref"":""\\u03A6\\u0395\\u039A 47 \\u0391/8.2.1956""}']",way,"LINESTRING (23.72905731201172 37.99163818359375, 23.72878646850586 37.99168014526367, 23.72874450683594 37.9916877746582, 23.7286434173584 37.99170303344727, 23.72863388061523 37.99166107177734, 23.72849273681641 37.9910888671875, 23.72834968566895 37.99050903320313, 23.72833061218262 37.99043273925781, 23.72830963134766 37.9903450012207)",190.79699999999997
97788686,97788594,0,,,,,,secondary,2,yes,,,Καποδιστρίου,yes,,,,,asphalt,,,10971766,1626695012,23,"{""visible"":false,""int_name"":""Kapodistriou""}",way,"LINESTRING (23.73174858093262 37.98617553710938, 23.73093795776367 37.9863166809082, 23.73088836669922 37.98632431030273)",77.18299999999999
97788686,250713539,0,,,,,,residential,,,,,Τζωρτζ,yes,,,"['separate', None]",,asphalt,,,"[308262388, 299257516, 10971765]","[1546284684, 1716802173, 1651933214]","[4, 15]","['{""visible"":false}', '{""visible"":false,""int_name"":""George""}', '{""visible"":false,""lane_markings"":""no""}']",way,"LINESTRING (23.73174858093262 37.98617553710938, 23.73161315917969 37.98569107055664, 23.73158073425293 37.98566818237305, 23.73151588439941 37.98561477661133, 23.73147773742676 37.98553085327148, 23.73144340515137 37.98538208007813, 23.73142623901367 37.98530197143555, 23.73141860961914 37.9852409362793, 23.73138046264648 37.98516845703125)",118.50300000000001
97788594,516020524,0,,,,,,secondary,2,yes,,,Καποδιστρίου,yes,,,,,asphalt,,,10971766,1626695012,23,"{""visible"":false,""int_name"":""Kapodistriou""}",way,"LINESTRING (23.73088836669922 37.98632431030273, 23.73082542419434 37.98633575439453, 23.73008155822754 37.9864501953125, 23.73004341125488 37.98645401000977, 23.7299919128418 37.9864616394043)",80.045
97788594,3731648988,0,,,,,,residential,,,,,Κάνιγγος,yes,,,,,asphalt,,7,10971767,1715232979,24,"{""visible"":false,""int_name"":""Kaningos"",""lane_markings"":""no""}",way,"LINESTRING (23.73088836669922 37.98632431030273, 23.73080635070801 37.98595809936523, 23.73078727722168 37.98589324951172, 23.73076438903809 37.98580932617188)",58.297000000000004
3731648988,2372564894,0,,,,,,residential,,,,,Κάνιγγος,yes,,,,,asphalt,,4,52493439,1715232957,10,"{""visible"":false,""int_name"":""Kanigos"",""lane_markings"":""no""}",way,"LINESTRING (23.73076438903809 37.98580932617188, 23.7307186126709 37.98563766479492)",19.505
3731648988,250713539,0,,,,,,secondary,2,yes,,,Ακαδημίας,yes,,,,,asphalt,,,52493441,1626695012,17,"{""visible"":false,""int_name"":""Akadimias""}",way,"LINESTRING (23.73076438903809 37.98580932617188, 23.73091888427734 37.98566436767578, 23.73113441467285 37.98543548583984, 23.73123359680176 37.98533248901367, 23.73126602172852 37.98529815673828, 23.73138046264648 37.98516845703125)",89.44899999999998
97788848,97797086,0,,,,,,residential,,,,,Νοταρά,yes,,,,,asphalt,,6,10971776,1714971511,15,"{""visible"":false,""int_name"":""Notara"",""lane_markings"":""no""}",way,"LINESTRING (23.73472023010254 37.98932266235352, 23.73494911193848 37.99019241333008)",98.77
97788848,97788855,0,,,,,,residential,,,,,Δεληγιάννη,yes,,,,,asphalt,,4.5,601294007,1717188725,5,"{""visible"":false,""int_name"":""Deligianni"",""lane_markings"":""no""}",way,"LINESTRING (23.73472023010254 37.98932266235352, 23.73512077331543 37.9892578125, 23.73518371582031 37.98925018310547)",41.416000000000004
97797086,97797081,0,,,,,,residential,,,,,Μετσόβου,yes,,,,,asphalt,,6,693488162,1715407138,5,"{""visible"":false,""int_name"":""Metsovou"",""lane_markings"":""no""}",way,"LINESTRING (23.73494911193848 37.99019241333008, 23.73446655273438 37.99027252197266)",43.217
97797086,358464018,0,,,,,,residential,,,,,Νοταρά,yes,,,,,asphalt,,6,10971776,1714971511,15,"{""visible"":false,""int_name"":""Notara"",""lane_markings"":""no""}",way,"LINESTRING (23.73494911193848 37.99019241333008, 23.73515510559082 37.99101638793945, 23.73517036437988 37.99108123779297)",100.717
358464018,569850326,0,,,,,,"['primary', 'tertiary']","['3', '1']","[None, 'yes']","[None, '50']",,"['Σπύρου Τρικούπη', 'Αλεξάνδρας']",yes,,,"['right', None]","['excellent', None]",asphalt,,"[None, '5']","[249697226, 10971782]","[1606578393, 1715057645]","[25, 21]","['{""visible"":false}', '{""visible"":false,""busway:right"":""lane"",""int_name"":""Alexandras"",""reg_ref"":""\\u0395\\u03A08"",""source:reg_ref"":""\\u03A6\\u0395\\u039A 47 \\u0391/8.2.1956"",""trolley_wire"":""yes"",""turn:lanes"":""through|through|through;right""}']",way,"LINESTRING (23.73517036437988 37.99108123779297, 23.73538970947266 37.99104690551758, 23.73541831970215 37.99104309082031, 23.73560333251953 37.99101257324219, 23.73559188842773 37.99095916748047, 23.73549842834473 37.99057006835938, 23.73539161682129 37.99011993408203)",139.68200000000002
569850326,97797086,0,,,,,,residential,,,,,Μετσόβου,yes,,,,,asphalt,,6,693488162,1715407138,5,"{""visible"":false,""int_name"":""Metsovou"",""lane_markings"":""no""}",way,"LINESTRING (23.73539161682129 37.99011993408203, 23.73494911193848 37.99019241333008)",39.607
569850326,250713331,0,,,,,,tertiary,1,,,,Σπύρου Τρικούπη,,,,,,asphalt,,,1030692605,1644672934,1,"{""visible"":false}",way,"LINESTRING (23.73539161682129 37.99011993408203, 23.73538017272949 37.99007415771484)",5.188
97792973,359096435,0,,,,,,residential,,,,,Καλλιδρομίου,,,,both,,asphalt,,,188661340,1715018741,6,"{""visible"":false,""int_name"":""Kalidromiou"",""lane_markings"":""no""}",way,"LINESTRING (23.7359790802002 37.98912811279297, 23.73608589172363 37.98918533325195)",11.318
358464049,358464174,0,,,,,,residential,,,,,Ρεθύμνου,yes,,,,,asphalt,,6,10972563,1714971505,12,"{""visible"":false,""int_name"":""Rethymno"",""lane_markings"":""no"",""source"":""Yahoo""}",way,"LINESTRING (23.73304176330566 37.99142837524414, 23.73293685913086 37.99101257324219)",47.14
358464049,358464040,0,,,,,,primary,3,yes,50,,Αλεξάνδρας,yes,,,right,excellent,asphalt,,,163711426,1594192587,28,"{""visible"":false,""busway:right"":""lane"",""int_name"":""Alexandras"",""reg_ref"":""\u0395\u03A08"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73304176330566 37.99142837524414, 23.73373985290527 37.99131774902344, 23.7339916229248 37.99127960205078, 23.73407745361328 37.99126815795898)",92.496
358464174,97797093,0,,,,,,residential,,,,,Ρεθύμνου,yes,,,,,asphalt,,6,10972563,1714971505,12,"{""visible"":false,""int_name"":""Rethymno"",""lane_markings"":""no"",""source"":""Yahoo""}",way,"LINESTRING (23.73293685913086 37.99101257324219, 23.73283195495605 37.9906005859375, 23.73281669616699 37.99054336547852)",53.226
358464174,358464166,0,,,,,,residential,,,,,Ιουλιανού,yes,,,,,asphalt,,,712030313,1649621739,3,"{""visible"":false}",way,"LINESTRING (23.73293685913086 37.99101257324219, 23.73393249511719 37.99084854125977, 23.73397064208984 37.99084091186523)",92.586
97797093,97797186,0,,,,,,residential,,,,,Ρεθύμνου,yes,,,,,asphalt,,6,10972563,1714971505,12,"{""visible"":false,""int_name"":""Rethymno"",""lane_markings"":""no"",""source"":""Yahoo""}",way,"LINESTRING (23.73281669616699 37.99054336547852, 23.73270416259766 37.99009323120117)",51.015
97797093,97797098,0,,,,,,residential,,,,,Μετσόβου,yes,,,,,asphalt,,6,693488162,1715407138,5,"{""visible"":false,""int_name"":""Metsovou"",""lane_markings"":""no""}",way,"LINESTRING (23.73281669616699 37.99054336547852, 23.7321605682373 37.99065017700195, 23.73208427429199 37.99066543579102)",65.611
97797186,97797196,0,,,,,,residential,,,,,Κυβέλης,,,,both,,asphalt,,,10972564,1669022535,9,"{""visible"":false,""int_name"":""Kybelis""}",way,"LINESTRING (23.73270416259766 37.99009323120117, 23.73197174072266 37.99020767211914)",65.435
97797186,97797191,0,,,,,,residential,,,,,Ρεθύμνου,yes,,,,,asphalt,,6,10972563,1714971505,12,"{""visible"":false,""int_name"":""Rethymno"",""lane_markings"":""no"",""source"":""Yahoo""}",way,"LINESTRING (23.73270416259766 37.99009323120117, 23.73262214660645 37.98977279663086, 23.73259925842285 37.98968124389648)",46.724
97797191,97797197,0,,,,,,tertiary,,yes,,,Βασιλέως Ηρακλείου,yes,,,,,asphalt,,8,"[243850918, 738028726]",1716269120,"[20, 5]","{""visible"":false,""lane_markings"":""no"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73259925842285 37.98968124389648, 23.73278427124023 37.98965072631836, 23.73311996459961 37.98959732055664)",46.577
97797196,97797098,0,,,,,,secondary,1,yes,,,Μαυροματαίων,yes,,,both,,asphalt,,7,31985292,1716269121,31,"{""visible"":false,""int_name"":""Mavromataion"",""source"":""Yahoo"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73197174072266 37.99020767211914, 23.73208427429199 37.99066543579102)",51.848
97797196,97797186,0,,,,,,residential,,,,,Κυβέλης,,,,both,,asphalt,,,10972564,1669022535,9,"{""visible"":false,""int_name"":""Kybelis""}",way,"LINESTRING (23.73270416259766 37.99009323120117, 23.73197174072266 37.99020767211914)",65.435
97797090,97797197,0,,,,,,residential,,,,,Σαριπόλου,yes,,,,,,,,10972565,1560781724,6,"{""visible"":false}",way,"LINESTRING (23.73333549499512 37.99045944213867, 23.73311996459961 37.98959732055664)",97.707
97797090,97797093,0,,,,,,residential,,,,,Μετσόβου,yes,,,,,asphalt,,6,693488162,1715407138,5,"{""visible"":false,""int_name"":""Metsovou"",""lane_markings"":""no""}",way,"LINESTRING (23.73333549499512 37.99045944213867, 23.73281669616699 37.99054336547852)",46.412
97797197,97788219,0,,,,,,tertiary,,yes,,,Βασιλέως Ηρακλείου,yes,,,,,asphalt,,8,243850918,1716269120,20,"{""visible"":false,""lane_markings"":""no"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73311996459961 37.98959732055664, 23.73338317871094 37.98955917358398, 23.73354339599609 37.98953247070313, 23.73358535766602 37.98951721191406, 23.73363304138184 37.9894905090332)",46.980999999999995
97834824,97834765,0,,,,,,residential,,,,,Σωνιέρου,yes,,,,,asphalt,,,10976009,1655928670,9,"{""visible"":false,""int_name"":""Sonierou""}",way,"LINESTRING (23.72498893737793 37.98817443847656, 23.72487640380859 37.98775482177734)",47.69
97834824,97834834,0,,,,,,residential,,,,,Κωσταντίνου Παλαιολόγου,yes,,,both,,asphalt,,,11031664,1710600495,15,"{""visible"":false,""int_name"":""Konstantinou Palaiologou"",""lane_markings"":""no"",""sorting_name"":""\u03A0\u03B1\u03BB\u03B1\u03B9\u03BF\u03BB\u03CC\u03B3\u03BF\u03C5 \u039A\u03C9\u03BD\u03C3\u03C4\u03B1\u03BD\u03C4\u03AF\u03BD\u03BF\u03C5""}",way,"LINESTRING (23.72498893737793 37.98817443847656, 23.72573280334473 37.98804473876953)",66.766
97834765,95663524,0,,,,,,residential,,,,,Σωνιέρου,yes,,,,,asphalt,,,10976009,1655928670,9,"{""visible"":false,""int_name"":""Sonierou""}",way,"LINESTRING (23.72487640380859 37.98775482177734, 23.72476196289063 37.98733520507813)",47.725
97834765,95663499,0,,,,,,residential,,,,,Βατσαξή,,,,,,,,,10976012,1676481183,8,"{""visible"":false,""int_name"":""Vatsaxi""}",way,"LINESTRING (23.72487640380859 37.98775482177734, 23.72572135925293 37.98761367797852)",75.695
95663524,633562897,0,,,,,,residential,,,,,Μαιζώνος,yes,,,,,asphalt,,,204621371,1676481183,9,"{""visible"":false,""int_name"":""Maizonos""}",way,"LINESTRING (23.72476196289063 37.98733520507813, 23.72422027587891 37.9874267578125)",48.552
95663524,98303817,0,,,,,,residential,,,,,Σωνιέρου,yes,,,,,asphalt,,,10976009,1655928670,9,"{""visible"":false,""int_name"":""Sonierou""}",way,"LINESTRING (23.72476196289063 37.98733520507813, 23.72461128234863 37.98676681518555, 23.7245979309082 37.98672103881836)",69.78999999999999
98303817,95663502,0,,,,,,residential,1,,,,Φαβιέρου,yes,,,,,asphalt,,8.9,1098831917,1685275923,2,"{""visible"":false,""int_name"":""Favierou"",""source:width"":""ARCore""}",way,"LINESTRING (23.7245979309082 37.98672103881836, 23.72500610351563 37.98666381835938, 23.72506332397461 37.98665618896484)",41.419
95663499,95663501,0,,,,,,tertiary,1,,,,Μάγερ,yes,,,,,asphalt,,,222897512,1564709453,7,"{""visible"":false,""int_name"":""Mager""}",way,"LINESTRING (23.72572135925293 37.98761367797852, 23.72544097900391 37.98721313476563)",50.867
95663499,97834765,0,,,,,,residential,,,,,Βατσαξή,,,,,,,,,10976012,1676481183,8,"{""visible"":false,""int_name"":""Vatsaxi""}",way,"LINESTRING (23.72487640380859 37.98775482177734, 23.72572135925293 37.98761367797852)",75.695
97834909,633562896,0,,,,,,residential,,,,,Κωσταντίνου Παλαιολόγου,yes,,,both,,asphalt,,,11031664,1710600495,15,"{""visible"":false,""int_name"":""Konstantinou Palaiologou"",""lane_markings"":""no"",""sorting_name"":""\u03A0\u03B1\u03BB\u03B1\u03B9\u03BF\u03BB\u03CC\u03B3\u03BF\u03C5 \u039A\u03C9\u03BD\u03C3\u03C4\u03B1\u03BD\u03C4\u03AF\u03BD\u03BF\u03C5""}",way,"LINESTRING (23.72391891479492 37.98836135864258, 23.72421836853027 37.98830795288086)",26.907
97834909,97839373,0,,,,,,residential,,,,,"['Σαχίνη', 'Ακομινάτου']",yes,,,,,asphalt,,,"[10976427, 10976420]","[1711529330, 1655928670]","[8, 15]","['{""visible"":false,""int_name"":""Sachini""}', '{""visible"":false,""int_name"":""Akominatou""}']",way,"LINESTRING (23.72391891479492 37.98836135864258, 23.72395324707031 37.98847961425781, 23.72404098510742 37.9887809753418, 23.72407341003418 37.9888916015625, 23.72478103637695 37.98891448974609, 23.72491073608398 37.98893737792969, 23.72497177124023 37.98894882202148)",139.707
97839373,962356512,0,,,,,,secondary,2,yes,30,,Λιοσίων,no,,,both,,asphalt,,,48820562,1714767633,26,"{""visible"":false,""int_name"":""Liosion"",""reg_ref"":""\u0395\u03A01"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956""}",way,"LINESTRING (23.72497177124023 37.98894882202148, 23.72492408752441 37.989013671875, 23.72487831115723 37.98908233642578, 23.7248649597168 37.98909759521484, 23.72477912902832 37.98921966552734, 23.72450065612793 37.9896240234375)",85.697
97839373,95663490,0,,,,,,secondary,2,yes,30,,Λιοσίων,no,,,both,,asphalt,,,"[48820562, 1279450436]",1714767633,"[1, 26]","{""visible"":false,""int_name"":""Liosion"",""reg_ref"":""\u0395\u03A01"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956""}",way,"LINESTRING (23.72497177124023 37.98894882202148, 23.72500038146973 37.98891067504883, 23.72502899169922 37.98887252807617, 23.72506904602051 37.98881912231445)",16.752
5630842135,95663374,0,,,,,,residential,1,,,,Ακομινάτου,yes,,,,,asphalt,,,704278579,1685275924,3,"{""visible"":false,""int_name"":""Akominatou"",""maxspeed:type"":""GR:urban""}",way,"LINESTRING (23.7231616973877 37.98578643798828, 23.72318840026855 37.98587417602539, 23.72332572937012 37.98635482788086)",64.817
5630842135,31179468,0,,,,,,secondary,4,,,,Καρόλου,no,,,,,asphalt,,,10976433,1577395258,23,"{""visible"":false,""int_name"":""Karolou""}",way,"LINESTRING (23.7231616973877 37.98578643798828, 23.72323226928711 37.98577499389648, 23.7232551574707 37.98577117919922, 23.72340774536133 37.98574829101563, 23.72412109375 37.98564529418945)",85.535
6693568141,31179468,0,,,,,,secondary,4,,,,Μάρνη,,,,,,asphalt,,,10976435,1577395258,29,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72412109375 37.98564529418945, 23.72467994689941 37.98596954345703)",60.818
6693568141,95663375,0,,,,,,secondary,4,,,,Μάρνη,,,,,,asphalt,,,10976435,1577395258,29,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72467994689941 37.98596954345703, 23.72480583190918 37.98604583740234, 23.72482681274414 37.98605728149414, 23.72492408752441 37.98611450195313)",26.790999999999997
844627879,95663418,0,,,,,,secondary,4,,,,Μάρνη,,,,,,asphalt,,,10976435,1577395258,29,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72523498535156 37.98629379272461, 23.7257022857666 37.98656845092773)",51.088
844627879,95663375,0,,,,,,secondary,4,,,,Μάρνη,,,,,,asphalt,,,10976435,1577395258,29,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72523498535156 37.98629379272461, 23.72509956359863 37.9862174987793, 23.7250862121582 37.9862060546875, 23.72492408752441 37.98611450195313)",33.797
95663418,95663527,0,,,,,,secondary,4,,,,Μάρνη,no,,,,,asphalt,,,82682796,1715490335,20,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.7257022857666 37.98656845092773, 23.72613143920898 37.98682022094727)",46.886
95663418,844627879,0,,,,,,secondary,4,,,,Μάρνη,,,,,,asphalt,,,10976435,1577395258,29,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72523498535156 37.98629379272461, 23.7257022857666 37.98656845092773)",51.088
95663385,635138659,0,,,,,,tertiary,2,,,,Σωκράτους,yes,,,,,asphalt,,,10976960,1718173249,26,"{""visible"":false,""name:etymology:wikidata"":""Q913""}",way,"LINESTRING (23.7271842956543 37.98576736450195, 23.72717666625977 37.98573303222656, 23.72711753845215 37.98548889160156)",31.513
95663385,95663376,0,,,,,,residential,,,,,Βερανζέρου,yes,,,both,,asphalt,,6,32357772,1715970975,29,"{""visible"":false,""int_name"":""Veranzerou"",""lane_markings"":""no""}",way,"LINESTRING (23.7271842956543 37.98576736450195, 23.72712898254395 37.98577499389648, 23.72592544555664 37.98595809936523)",112.346
635138659,95663386,0,,,,,,tertiary,2,,,,Σωκράτους,yes,,,,,asphalt,,,10976960,1718173249,26,"{""visible"":false,""name:etymology:wikidata"":""Q913""}",way,"LINESTRING (23.72711753845215 37.98548889160156, 23.72706604003906 37.98528289794922, 23.7270622253418 37.98526763916016, 23.72704887390137 37.98521041870117)",31.544
635138659,635138665,0,,,,,,service,,,,,Ξούθου,,,alley,,,,,,50005702,1675333752,4,"{""visible"":false}",way,"LINESTRING (23.72711753845215 37.98548889160156, 23.72714805603027 37.9854850769043, 23.72783660888672 37.98538208007813)",64.13
11256819886,250720871,0,,,,,,tertiary,2,,,,Σωκράτους,yes,,,,,asphalt,,,10976960,1718173249,26,"{""visible"":false,""name:etymology:wikidata"":""Q913""}",way,"LINESTRING (23.72694396972656 37.98478317260742, 23.7269172668457 37.98467254638672, 23.72690200805664 37.98461532592773, 23.72685813903809 37.98443603515625, 23.72683143615723 37.98432540893555)",51.85
11256819886,11256886099,0,no,,,,,service,,,,,,,,,,,,,,1214975691,1697096140,2,"{""visible"":false,""noexit"":""yes""}",way,"LINESTRING (23.72694396972656 37.98478317260742, 23.72609329223633 37.98492431640625, 23.72614288330078 37.98512268066406)",98.66900000000001
250720871,7214467394,0,,,,,,tertiary,2,yes,,,Σωκράτους,yes,,,,,asphalt,,,250756985,1718173249,17,"{""visible"":false,""int_name"":""Sokratous"",""name:etymology:wikidata"":""Q913""}",way,"LINESTRING (23.72683143615723 37.98432540893555, 23.72673416137695 37.98393249511719, 23.72662734985352 37.98349380493164, 23.72661972045898 37.98346328735352, 23.72661018371582 37.98342514038086)",101.96600000000001
250720871,250720872,0,,,,,yes,primary,3,yes,50,,Αγίου Κωνσταντίνου,yes,ΕΟ8,,,,asphalt,,,"[741087752, 775691204]",1714767633,"[3, 4]","['{""visible"":false,""int_name"":""Agiou Konstantinou"",""trolley_wire"":""yes"",""turn:lanes"":""left|through|through""}', '{""visible"":false,""int_name"":""Agiou Konstantinou"",""trolley_wire"":""yes""}']",way,"LINESTRING (23.72683143615723 37.98432540893555, 23.72612380981445 37.98444366455078, 23.72593879699707 37.98447418212891, 23.72565269470215 37.98451995849609, 23.72558784484863 37.98453140258789, 23.72556114196777 37.98453521728516)",113.75
97846091,250691664,0,,"[None, 'yes']",,,"[None, 'designated', 'yes']","['pedestrian', 'living_street', 'residential']","['1', None]","[None, 'yes']",,"['permissive', 'yes']","['Αιόλου', 'Σταύρου Γεωργίου', 'Λυκούργου']",yes,,,,,"['paving_stones', 'asphalt']",,"['4', None]","[952108568, 23183380, 907519286, 907519287, 907519288, 907519290]","[1715492147, 1712825986, 1672144146, 1695481951]","[4, 5, 7, 9, 20]","['{""visible"":false,""int_name"":""Aeolou"",""motorcycle"":""no""}', '{""visible"":false,""int_name"":""Stavrou Georgiou""}', '{""visible"":false}', '{""visible"":false,""int_name"":""Aeolou""}', '{""visible"":false,""motorcycle"":""no""}']",way,"LINESTRING (23.72766304016113 37.98271179199219, 23.72772026062012 37.98270416259766, 23.72773933410645 37.98270034790039, 23.72793197631836 37.98267364501953, 23.72818756103516 37.98263549804688, 23.72841262817383 37.98260498046875, 23.72843933105469 37.98260116577148, 23.72846984863281 37.98259735107422, 23.72891998291016 37.98252868652344, 23.72902870178223 37.98251342773438, 23.72891807556152 37.9820556640625, 23.72890663146973 37.98200988769531, 23.72887420654297 37.98188018798828, 23.72896957397461 37.98186492919922, 23.73003768920898 37.9817008972168, 23.73010444641113 37.98168563842773, 23.73020553588867 37.98166275024414)",312.63100000000003
97846091,6724001742,0,,,opposite_lane,,,tertiary,2,,,no,Αθηνάς,no,,,,,asphalt,,,"[170981120, 977757276]",1712825986,"[3, 20]","{""visible"":false,""bus"":""designated"",""busway:left"":""opposite_lane"",""int_name"":""Athinas"",""note"":""\u0394\u03B5\u03BD \u03B5\u03AF\u03BD\u03B1\u03B9 \u03BC\u03BF\u03BD\u03CC\u03B4\u03C1\u03BF\u03BC\u03BF\u03C2. \u0395\u03AF\u03BD\u03B1\u03B9 \u03B4\u03B9\u03C0\u03BB\u03AE\u03C2 \u03BA\u03B1\u03C4\u03B5\u03CD\u03B8\u03C5\u03BD\u03C3\u03B7\u03C2. \u0397 \u03B1\u03C0\u03B1\u03B3\u03CC\u03C1\u03B5\u03C5\u03C3\u03B7 \u03C4\u03B7\u03C2 \u03B1\u03BD\u03CC\u03B4\u03BF\u03C5 \u03B5\u03C0\u03B9\u03C3\u03B7\u03BC\u03B1\u03AF\u03BD\u03B5\u03C4\u03B1\u03B9 \u03B5\u03C0\u03B1\u03C1\u03BA\u03CE\u03C2 \u03C3\u03C4\u03BF\u03C5\u03C2 \u03BA\u03CC\u03BC\u03B2\u03BF\u03C5\u03C2/\u03B4\u03B9\u03B1\u03C3\u03C4\u03B1\u03C5\u03C1\u03CE\u03C3\u03B5\u03B9\u03C2. \u0391\u03BD \u03BA\u03AC\u03BD\u03B5\u03C4\u03B5 \u03BA\u03BB\u03B9\u03BA \u03C3\u03C4\u03B1 \u03C3\u03B7\u03BC\u03B5\u03AF\u03B1 \u03B8\u03B1 \u03C4\u03BF \u03B4\u03B5\u03AF\u03C4\u03B5. \u03A3\u03B1\u03C2 \u03C0\u03B1\u03C1\u03B1\u03BA\u03B1\u03BB\u03CE \u03BC\u03B7\u03BD \u03B1\u03BB\u03BB\u03AC\u03B6\u03B5\u03C4\u03B5 \u03C4\u03BF\u03BD \u03B4\u03C1\u03CC\u03BC\u03BF \u03C3\u03B5 \u03BC\u03BF\u03BD\u03CC\u03B4\u03C1\u03BF\u03BC\u03BF."",""oneway:bus"":""no"",""oneway:conditional"":""no @ destination""}",way,"LINESTRING (23.72766304016113 37.98271179199219, 23.72767066955566 37.98274230957031, 23.72772979736328 37.98299026489258, 23.72782516479492 37.98336029052734, 23.72789001464844 37.98361587524414, 23.72789573669434 37.98364639282227, 23.7279224395752 37.98374557495117)",117.185
633562896,97834824,0,,,,,,residential,,,,,Κωσταντίνου Παλαιολόγου,yes,,,both,,asphalt,,,11031664,1710600495,15,"{""visible"":false,""int_name"":""Konstantinou Palaiologou"",""lane_markings"":""no"",""sorting_name"":""\u03A0\u03B1\u03BB\u03B1\u03B9\u03BF\u03BB\u03CC\u03B3\u03BF\u03C5 \u039A\u03C9\u03BD\u03C3\u03C4\u03B1\u03BD\u03C4\u03AF\u03BD\u03BF\u03C5""}",way,"LINESTRING (23.72421836853027 37.98830795288086, 23.72498893737793 37.98817443847656)",69.143
250706414,250691670,0,,,,,,residential,1,yes,,,Κολοκοτρώνη,yes,,,,,asphalt,,,219362015,1650344739,18,"{""visible"":false,""int_name"":""Kolokotroni"",""maxweight"":""2.5""}",way,"LINESTRING (23.73287582397461 37.97735595703125, 23.73314666748047 37.97731781005859, 23.73316383361816 37.97731781005859, 23.73324775695801 37.97731399536133, 23.73332405090332 37.97732162475586, 23.7334041595459 37.97734451293945, 23.73360061645508 37.97744750976563, 23.73361778259277 37.97745895385742, 23.73372650146484 37.97750091552734)",80.459
