osmid,timestamp,version,y,changeset,visible,x,tags,osmid.1,geometry,neighbors
250700344,1616682985,16,37.98261260986328,0,False,23.729389190673828,,250700344,POINT (23.72938919067383 37.98261260986328),"[250700248, 250691664]"
250691724,1647978357,12,37.97868728637695,0,False,23.7343692779541,,250691724,POINT (23.7343692779541 37.97868728637695),"[250698924, 250691669]"
962356785,1597739194,4,37.9871711730957,0,False,23.7268009185791,,962356785,POINT (23.7268009185791 37.9871711730957),"[962356738, 962356657]"
2313405251,1369074890,1,37.97937774658203,0,False,23.73658561706543,,2313405251,POINT (23.73658561706543 37.97937774658203),[2313405235]
5370319353,1616702981,5,37.98778533935547,0,False,23.7258358001709,,5370319353,POINT (23.7258358001709 37.98778533935547),"[5370319352, 95663499]"
95663502,1571117813,8,37.98665618896485,0,False,23.72506332397461,,95663502,POINT (23.72506332397461 37.98665618896484),"[95663504, 95663418]"
95663426,1582454265,13,37.98687362670898,0,False,23.72745704650879,,95663426,POINT (23.72745704650879 37.98687362670898),"[688786344, 300398465]"
95663543,1645130377,32,37.9903450012207,0,False,23.728309631347656,,95663543,POINT (23.72830963134766 37.9903450012207),"[95663529, 358465904]"
95663398,1645130377,13,37.9890251159668,0,False,23.72798538208008,,95663398,POINT (23.72798538208008 37.9890251159668),[95663463]
6693545575,1711369015,3,37.988563537597656,0,False,23.730655670166016,,6693545575,POINT (23.73065567016602 37.98856353759766),[411703355]
411703355,1578768089,8,37.98857116699219,0,False,23.730581283569336,,411703355,POINT (23.73058128356934 37.98857116699219),"[97788202, 6693545575]"
97797051,1687757351,14,37.99037170410156,0,False,23.73385429382324,,97797051,POINT (23.73385429382324 37.99037170410156),"[358464166, 97797090]"
358464166,1687757351,14,37.990840911865234,0,False,23.733970642089844,,358464166,POINT (23.73397064208984 37.99084091186523),"[358464040, 358464159]"
2425856881,1479325406,2,37.98699569702149,0,False,23.72565460205078,,2425856881,POINT (23.72565460205078 37.98699569702148),[2425856882]
97797102,1578768089,51,37.99081802368164,0,False,23.73115539550781,,97797102,POINT (23.73115539550781 37.99081802368164),[515962403]
597677303,1578768089,6,37.98949813842773,0,False,23.73067855834961,,597677303,POINT (23.73067855834961 37.98949813842773),"[97788202, 961530639]"
7214467394,1581787462,1,37.98342514038086,0,False,23.72661018371582,,7214467394,POINT (23.72661018371582 37.98342514038086),"[11271426328, 97846091]"
10134034285,1668101490,2,37.98251724243164,0,False,23.735082626342773,,10134034285,POINT (23.73508262634277 37.98251724243164),"[250699711, 250699613]"
250699711,1666911249,20,37.98299407958984,0,False,23.734691619873047,,250699711,POINT (23.73469161987305 37.98299407958984),"[250699973, 250708641]"
250708641,1616527724,26,37.98346328735352,0,False,23.73430824279785,,250708641,POINT (23.73430824279785 37.98346328735352),"[250706958, 250699973]"
599116897,1608577969,10,37.9824447631836,0,False,23.733612060546875,,599116897,POINT (23.73361206054688 37.98244476318359),"[250699711, 250699613]"
2725672307,1395169782,1,37.98096084594727,0,False,23.73113250732422,"{'access': 'private', 'amenity': 'parking_entrance', 'fee': 'no', 'operator': 'Alpha Bank', 'parking': 'underground'}",2725672307,POINT (23.73113250732422 37.98096084594727),[2725672310]
11271426328,1697624795,1,37.98353958129883,0,False,23.72686767578125,,11271426328,POINT (23.72686767578125 37.98353958129883),"[6724001742, 11271426330]"
250700248,1616682985,17,37.98322677612305,0,False,23.73048973083496,,250700248,POINT (23.73048973083496 37.98322677612305),"[250700343, 250714051]"
250691669,1665090747,11,37.97808074951172,0,False,23.73322486877441,,250691669,POINT (23.73322486877441 37.97808074951172),[250691670]
6724001742,1566226946,1,37.98374557495117,0,False,23.727922439575195,,6724001742,POINT (23.7279224395752 37.98374557495117),"[97846091, 363357735]"
250691739,1616527724,14,37.97804641723633,0,False,23.73720932006836,,250691739,POINT (23.73720932006836 37.97804641723633),[250691794]
6910572379,1616973773,3,37.991817474365234,0,False,23.73125648498535,,6910572379,POINT (23.73125648498535 37.99181747436523),[5581434215]
250691741,1665501836,10,37.97859191894531,0,False,23.738256454467773,,250691741,POINT (23.73825645446777 37.97859191894531),"[300401174, 300401270]"
4040706197,1707845647,2,37.97737503051758,0,False,23.737119674682617,,4040706197,POINT (23.73711967468262 37.97737503051758),[250691717]
97792969,1687757351,10,37.98918533325195,0,False,23.735610961914062,,97792969,POINT (23.73561096191406 37.98918533325195),"[1303525204, 97792973]"
1303525204,1616608614,6,37.989627838134766,0,False,23.735719680786133,,1303525204,POINT (23.73571968078613 37.98962783813477),[250713331]
250713331,1687757351,12,37.99007415771485,0,False,23.73538017272949,,250713331,POINT (23.73538017272949 37.99007415771484),"[569850326, 97788855]"
5370319352,1517231909,1,37.987823486328125,0,False,23.725786209106445,,5370319352,POINT (23.72578620910645 37.98782348632813),[5370319353]
5581434215,1616973773,5,37.99170303344727,0,False,23.73122978210449,,5581434215,POINT (23.73122978210449 37.99170303344727),"[97788477, 5921003579]"
250700339,1665501836,17,37.98473358154297,0,False,23.733287811279297,,250700339,POINT (23.7332878112793 37.98473358154297),"[364104830, 250706959]"
97788855,1687757351,14,37.98925018310547,0,False,23.735183715820312,,97788855,POINT (23.73518371582031 37.98925018310547),[97792969]
95663419,1582838385,11,37.98688507080078,0,False,23.723478317260746,,95663419,POINT (23.72347831726074 37.98688507080078),"[7248584892, 98303817]"
7248584892,1616702981,3,37.987525939941406,0,False,23.723678588867188,,7248584892,POINT (23.72367858886719 37.98752593994141),"[97834909, 633562904]"
250699973,1616527724,18,37.983436584472656,0,False,23.735559463500977,,250699973,POINT (23.73555946350098 37.98343658447266),[10134034285]
7878279520,1647978240,5,37.97595977783203,0,False,23.73772430419922,,7878279520,POINT (23.73772430419922 37.97595977783203),"[6220792258, 7878315704, 952120184]"
7878315704,1632079025,2,37.97578048706055,0,False,23.737693786621094,,7878315704,POINT (23.73769378662109 37.97578048706055),[7878279520]
952120184,1715325817,18,37.9759407043457,0,False,23.73788833618164,"{'button_operated': 'yes', 'crossing': 'traffic_signals', 'crossing:island': 'no', 'crossing:markings': 'zebra', 'highway': 'crossing', 'tactile_paving': 'no', 'traffic_signals:sound': 'no', 'traffic_signals:vibration': 'no'}",952120184,POINT (23.73788833618164 37.9759407043457),[7878279520]
9714370547,1651678247,1,37.99093627929688,0,False,23.73442649841309,,9714370547,POINT (23.73442649841309 37.99093627929688),[9714370549]
11256819882,1697094501,1,37.984859466552734,0,False,23.726173400878903,,11256819882,POINT (23.72617340087891 37.98485946655273),[11256819883]
11256886099,1697096140,1,37.98512268066406,0,False,23.72614288330078,,11256886099,POINT (23.72614288330078 37.98512268066406),[11256819886]
11271426330,1697624795,1,37.983211517333984,0,False,23.72709274291992,,11271426330,POINT (23.72709274291992 37.98321151733398),[11271426328]
